FileNum, PSNR, SSIM 
0121, 14.944421391110998, 0.7005691799564872 
0122, 15.769402756768596, 0.7765860450277019 
0123, 13.737330505535319, 0.717389262075706 
0124, 17.358413601180757, 0.8469451465550052 
0125, 16.72560753836298, 0.8766446919683611 
0126, 19.330045458945744, 0.8521500282262267 
0127, 20.060186091033444, 0.8787403955487347 
0128, 19.50463778332601, 0.8887302787635315 
0129, 18.07798190274557, 0.8303308452875325 
0130, 12.714669305395939, 0.785935128157758 
0131, 20.498697619627375, 0.8818427911867252 
0132, 20.42759837297913, 0.8769124647022095 
0133, 20.58566860824574, 0.8938138148026774 
0134, 15.928193402571944, 0.8418055191797985 
0135, 22.03661974920434, 0.9112479786431168 
0136, 21.903272388771697, 0.8555749832659632 
0137, 15.816947998009239, 0.7716871756919911 
